"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"DYSF",2.60315147119368,0,4.65745125556497,0,0.970220797877056,0.002,6.77639758197781,0,4.7127569220316,0.002,7.90879450244602,0,1.15108194944894e-05,0.836,-7.77777777777778e-05,0.582,0,0.028,0,0.024,0,0.019,0.0430135680594207,0,1.47544787464833,0.669
"MRPS10",4.69076426235282,0.001,2.29711275297058,0.001,0.961960568255031,0.001,22.0032693649664,0.001,4.30609818243588,0.001,16.4527737458427,0.001,2.83425827386746e-07,0.795,-8.33333333333333e-05,0.36,0,0.056,0,0.044,0,0.064,0.302871978829599,0.002,1.09366210975156,0.274
"HIST1H2AC",0.139515132473173,0.014,0.139056679746311,0.013,0.853672624142426,0.013,0.0194644721890024,0.014,2.13323849159164,0.013,2.53018082673938,0.01,6.51088467796081e-06,0.773,-8.69565217391304e-05,0.236,0,0.048,0,0.037,0,0.057,0.218620430782905,0.011,0.687758488881875,0.968
"VPS36",4.25757780491027,0,4.24658928553035,0,0.999996484552734,0,18.1269687648645,0,19.4095464582979,0,8.02547171536806,0,5.82330665010137e-06,0.565,-9.09090909090909e-05,0.004,0,0.021,0,0.015,0,0.016,0.257335797335303,0,2.65205350437061,0.143
"PIGP",2.79701683245787,0.005,2.7868105132592,0.005,0.998540478172441,0.002,7.82330316105264,0.005,9.8884830983523,0.002,10.3216613789365,0.005,4.47610410538999e-05,0.905,-9.47368421052632e-05,0.674,0,0.03,0,0.018,0,0.011,0.388495767375558,0.007,1.11262743484447,0.949
"INAFM1",1.58368717230691,0.018,1.58145320941296,0.019,0.951865988393248,0.007,2.50806505972945,0.018,3.91778494988959,0.007,10.2523876390077,0.014,1.6027164222334e-05,0.915,-9.48616600790514e-05,0.359,0,0.075,0,0.051,0,0.068,0.233618465612488,0.014,1.31587422624107,0.147
"IDI2-AS1",2.75341299135633,0.378,2.74411335375602,0.378,0.663134496677395,0.314,7.58128310096981,0.378,0.948105996262951,0.314,4.20962791434166,0.37,3.90005882130841e-05,0.891,-1e-04,0.793,0,0.073,0,0.059,0,0.072,0.376631575927778,0.398,0.087645250701049,0.081
"SYNE2",4.16412431458483,0.087,4.15169541836253,0.086,0.995277739156576,0.063,17.3399313073165,0.087,7.98258875488365,0.063,9.08702798980087,0.084,6.86786411533516e-06,0.911,-0.000111111111111111,0.194,0,0.069,0,0.048,0,0.066,0.280089209669554,0.096,1.23957312041847,0.993
"TSPAN2",2.01329527498893,0.038,2.02031169079571,0.038,0.987142104668653,0.029,4.05335786429273,0.038,6.12153898420248,0.031,0.839275232636239,0.035,2.43350419440137e-05,0.723,-0.000115288220551378,0.276,0,0.086,0,0.065,0,0.108,0.149746620652217,0.055,3.91108205832711,0.269
"CD3E",2.06644717428,0.359,2.06545668548262,0.361,0.999949549700492,0.299,4.27020392408981,0.359,15.4193986750467,0.299,4.27319253318601,0.357,5.38927813688642e-05,0.905,-0.000117647058823529,0.605,0,0.102,0,0.084,0,0.127,0.219908882561123,0.39,0.0461428793514878,0.517
"TMEM14B",3.20080058713479,0,3.18400226070977,0,0.999725277259265,0,10.2451243986024,0,12.5574995753355,0,21.0370144612075,0,7.0061648122549e-06,0.391,-0.000190909090909091,0.724,0,0.011,0,0.006,0,0.002,0.289361384661911,0,2.92158199089033,0.007
"PITPNA",2.5351293875337,0.001,2.52725402183315,0.001,0.970220797877056,0.001,6.42688101153699,0.001,4.7127569220316,0.001,18.3454583842792,0.001,5.21785013046167e-06,0.579,-0.00021304347826087,0.216,0,0.033,0,0.031,0,0.047,0.285396506413226,0.001,1.17982248436534,0.268
"RHOH",3.22655936770572,0,3.20658823612975,0,0.973746487649136,0,10.4106853533296,0,4.922965856973,0,2.15162692299149,0,8.70426362998149e-08,0.925,-0.000268774703557312,0.003,0,0.01,0,0.009,0,0.007,0.323290428084694,0,2.34108922328803,0.542
"DOCK5",2.25332195835185,0,2.24687688992939,0,0.0819832346332166,0,5.07745984799062,0,0.0124851367419739,0,17.6658361677956,0,8.03342907236673e-06,0.444,-0.000305263157894737,0.004,0,0.011,0,0.005,0,0.007,0.263801728631663,0,1.43376951867627,0.004
"RELL1",4.30029473731969,0.012,0.895742208288012,0.012,0.990344105412593,0.008,18.4925348278194,0.012,6.60463733650416,0.008,4.90204990553592,0.012,2.75049948025495e-05,0.541,-0.000333333333333333,0.335,0,0.061,0,0.05,0,0.082,0.341046751197816,0.011,3.15009562680701,0.012
"NSMCE1",0.897322974761174,0.003,4.29622416339176,0.003,0.998540478172441,0,0.805188521034238,0.003,9.8884830983523,0,7.55952072196019,0.003,3.52174325228877e-05,0.312,-0.000531385281385281,0.011,0,0.031,0,0.025,0,0.03,0.281993743914119,0.004,0.600227763293562,0
"BCL9",1.44297243580802,0.379,1.44059914002502,0.383,0.988299245353437,0.403,2.08216945050174,0.379,6.28053337863088,0.403,8.66490471721919,0.369,8.76811179903912e-05,0.897,-0.000726817042606516,0.267,0,0.098,0,0.083,0,0.102,0.49267406460996,0.409,1.66338139758134,0.628
"TRANK1",3.13619988672684,0.518,3.58266513392476,0.519,0.826356417043562,0.331,9.83574972950543,0.518,1.88449125191099,0.331,9.79183339512777,0.508,3.51886911044336e-05,0.982,0,0.281,0,0.062,0,0.05,0,0.055,0.382617639998893,0.527,0.221323604502741,0.491
"NBN",0.607822888282695,0,2.91911058099013,0,0.0945416683522093,0,0.369448663520318,0,0.0163071173772718,0,12.2290113660107,0,6.38129804033146e-05,0.736,-0.000315789473684211,0.014,0,0.007,0,0.006,0,0.016,0.268024278828263,0.002,0.995062186550475,0.316
"MYO6",3.59420591474742,0.002,0.607010653641924,0.002,0.994443780913573,0.001,12.9183161576054,0.002,7.53796500764396,0.001,28.0165079273721,0.001,3.59988529138558e-05,0.617,0.000920547085764477,0.227,0,0.058,0,0.04,0,0.036,0.39768172013593,0.003,1.45236813046295,0.22
"ZNF557",2.93501895017213,0.623,3.11891048967243,0.626,0.978923228617156,0.581,8.61433623786953,0.623,5.35714285714285,0.581,17.9352759718968,0.62,0.000103871017152882,0.722,0,0.38,0,0.106,0,0.071,0,0.13,0.173245608026006,0.634,2.00787704707587,0.381
"SNX30",5.53692661290354,0,5.53310440848848,0,0.996919154998453,0,30.6575563166794,0,8.53295396636657,0,0.392336990051713,0,0.00017680440918415,0.459,-0.000115063680281072,0.004,0,0.009,0,0.007,0,0.007,0.159907400271145,0,0.0973109730466504,0.008
"TNIP1",1.74691172480695,0,1.75047689354621,0,0.919561746077723,0,3.05170057426798,0,3.08306437914048,0,8.96219164646468,0,7.85536001171058e-06,0.854,0,0.001,0,0.006,0,0.005,0,0.008,0.426072225218775,0,1.42525973798563,0.805
"TTC7A",2.93965515484831,0,4.28408934682144,0,0.979744132743759,0,8.64157242942623,0,5.35714285714286,0,6.49216838717595,0,3.92809307276016e-05,0.724,-8.33333333333333e-05,0.365,0,0.012,0,0.01,0,0.011,0.494250911964834,0,1.63803321111831,0.028
"NKG7",4.28636274020276,0,2.92608009873275,0,0.9952514847715,0,18.3729055405985,0,7.80321046373365,0,3.24780440882463,0,0.000195887075450373,0.756,-0.000402777777777778,0.232,0,0.029,0,0.023,0,0.044,0.307682076958121,0,1.37756427888854,0.82
"SAMSN1",3.40586388640644,0,3.38216121403114,0,0.782120866005174,0,11.5999088127276,0,1.55019534567691,0,8.03803004565385,0,5.42706136753764e-07,0.723,0.00090673474758143,0.104,0,0.001,0,0.001,0,0,0.0703230057526859,0.001,1.95516813553335,0.106
"FBXL13",3.33411220210177,0.023,3.31181811196401,0.023,0.999953371143474,0.028,11.1163041762039,0.023,15.5450144385935,0.028,10.9036674637427,0.023,2.27096478348267e-06,0.893,0.000982820688083846,0.252,0,0.055,0,0.04,0,0.051,0.400570435069478,0.026,0.398167252990685,0.735
"KIAA0100",2.80123541076541,0,2.79462094587215,0,0.983804711571658,0,7.84691982652606,0,5.73297095294717,0,0.0264470676504778,0,0.000134063963950908,0.273,0.000315789473684211,0.004,0,0.023,0,0.023,0,0.022,0.251595614042384,0.001,2.33375821495197,0
"WWP1",0.153340248600697,0.014,0.153150111460438,0.014,0.999941019862335,0.019,0.0235132318409322,0.014,15.1696959402072,0.019,5.64013615709663,0.013,7.00743759370433e-06,0.541,0.000763064182194617,0.121,0,0.053,0,0.041,0,0.056,0.190733996123338,0.019,1.70319620746076,0.068
"PTGER2",2.34797830913327,0.055,2.3356868781091,0.056,0.993839803287102,0.115,5.51300214016033,0.055,7.36368269067436,0.115,2.27713323515813,0.055,6.53166351413322e-10,0.329,0,0.148,0,0.042,0,0.034,0,0.061,0.253167042307984,0.06,1.24643580195544,0.026
"SLAMF1",2.76445402111095,0,2.74947288274244,0,0.805143289904118,0,7.64220603483646,0,1.71326651944963,0,18.559811931658,0,7.14837723916579e-05,0.747,0.000181818181818182,0.109,0,0.075,0,0.051,0,0.058,0.286085115594656,0,1.48627000653363,0.187
"TRBC1",3.77179689566089,0.124,3.74828921953314,0.126,0.991243722332001,0.197,14.2264518221171,0.124,6.76974689994904,0.197,13.8806296612838,0.122,6.3096238569954e-08,0.56,0,0.34,0,0.055,0,0.045,0,0.078,0.0479012380353088,0.103,0.526140200862004,0.412
"TBC1D4",4.33059761526885,0.001,4.33992685494808,0.001,0.757238300998672,0.001,18.7540757053723,0.001,1.39527773059283,0.001,1.68651550811805,0.001,0.000282878150873017,0.889,0.00199182194616977,0.124,0,0.038,0,0.029,0,0.015,0.290467659193105,0,1.44125607193889,0.809
"NSL1",3.1056576378458,0.113,3.08261934025807,0.114,0.99999910791942,0.097,9.64510936350997,0.113,21.4285714285714,0.097,0.66347878402553,0.103,1.02210476593883e-07,0.789,0,0.489,0,0.059,0,0.052,0,0.033,0.328258348955364,0.135,1.03110245042057,0.823
"MEFV",4.12397105241187,0.001,4.11610711857671,0.001,0.998550224899458,0.001,17.0071372411311,0.001,9.98912858841515,0.001,5.76820809590468,0.001,3.75396613266756e-05,0.78,0,0.134,0,0.066,0,0.046,0,0.031,0.281358667518366,0.001,1.27960602612127,0.363
"DCSTAMP",1.52220958989598,0,1.52510875560477,0.001,0.999496432183646,0.002,2.31712203557129,0,11.5599626295227,0.002,16.1771945690795,0,0.000350406112187455,0.654,0.000430769230769231,0.177,0,0.059,0,0.044,0,0.04,0.0179118776201183,0.003,7.29914838729401,0.304
"NUP98",2.5300029615668,0.011,0.777509703314134,0.012,0.875889547681503,0,6.4009149855368,0.011,2.397401053168,0,28.131886903048,0.011,5.91802010610184e-05,0.698,0.00177819185645273,0.169,0,0.032,0,0.027,0,0.044,0.139148377272292,0.021,2.91691724039319,0.719
"NCR3LG1",0.777191871886843,0,2.519420246418,0,0.999568078270888,0,0.60402720572697,0,11.8878885680313,0,7.88627494986376,0,0.000155090411030912,0.612,0.00171447031902006,0.801,0,0.04,0,0.028,0,0.053,0.267742715862607,0.001,0.384429344881401,0.219
"CD8A",1.29744329474636,0.067,1.28521509481755,0.071,0.998152301613561,0.083,1.6833591030823,0.067,9.39289960930864,0.083,0.197323251412024,0.06,1.39784911489384e-05,0.775,0,0.583,0,0.073,0,0.058,0,0.102,0.408203148537167,0.07,1.83587595736573,0.734
"SPA17",2.35530582399393,0.118,2.337064238798,0.117,0.529396726551997,0.095,5.54746552453973,0.118,0.539154068286053,0.095,11.7898612898742,0.116,7.00195293843453e-06,0.727,-0.000111111111111111,0.746,0,0.083,0,0.062,0,0.105,0.359323334127106,0.138,2.66580840096998,0.672
"DESI2",5.56044479491052,0.014,5.53733890950406,0.014,0.278469020438119,0.004,30.9185463172475,0.014,0.134788517071514,0.004,6.48892589974631,0.013,3.51013614245351e-05,0.297,0.000674106214151981,0.125,0,0.065,0,0.049,0,0.066,0.268866386646703,0.009,2.83053050583194,0.003
"LOC100506258",2.53597269688463,0.021,2.53011108742513,0.021,0.998257211251617,0.022,6.43115751934431,0.021,9.4909971122813,0.022,9.63331977461687,0.022,0.000105715469869329,0.829,0.000656590413943355,0.485,0,0.114,0,0.074,0,0.152,0.349957299434795,0.029,1.20189276968958,0.67
"PLD3",2.67180225522094,0.049,0.450666330351581,0.048,0.958969562316613,0.052,7.13852729100368,0.049,4.20729998301342,0.052,13.374643563483,0.042,0.000132142347439211,0.804,-9.09090909090909e-05,0.176,0,0.076,0,0.059,0,0.051,0.528474955162136,0.038,2.25322924877562,0.494
"HMMR",0.454057110627564,0.237,2.67342013919272,0.232,0.932413792350833,0.494,0.206167859711458,0.237,3.36971292678784,0.494,12.1076032030194,0.236,1.24822768416094e-05,0.994,0.00117878787878788,0.386,0,0.099,0,0.073,0,0.128,0.261427019824492,0.232,2.79608659949712,0.688
"BBS10",1.18841048634685,0.015,1.18615814065436,0.015,0.99999910791942,0.02,1.41231948405915,0.015,21.4285714285714,0.02,6.53242173074996,0.015,3.71320910535187e-07,0.679,0.00107224801342448,0.136,0,0.078,0,0.06,0,0.113,0.304626528899759,0.016,1.75762769521815,0.382
"RRAS2",3.70486791704493,0.001,3.69002102573407,0.001,0.763635696344986,0.003,13.7260462827488,0.001,1.43324273823679,0.003,1.51297507092613,0.001,1.35602805069974e-05,0.821,0.000992758576282604,0.176,0,0.084,0,0.064,0,0.103,0.228296018764775,0.007,0.428935060269983,0.308
"GNG2",2.0653130406513,0,1.32251023116973,0,0.997085502597553,0,4.26551795588433,0,8.62646509257687,0,35.0021053023331,0,5.0655475813965e-05,0.269,0.000730778371954843,0.104,0,0.005,0,0.006,0,0.005,0.125660835998226,0,1.7577086149283,0
"DDIT4",3.56129337875897,0,2.60247340265183,0,0.986527106736722,0,12.6828105295925,0,6.12153898420248,0,4.24236880446754,0,0.000135112422266389,0.298,0.000651847008826414,0.003,0,0.011,0,0.009,0,0.004,0.0887910093666913,0,1.31215275693204,0
"AMFR",1.33022365191725,0,3.55505045150708,0,0.999347139699657,0,1.76949496412006,0,11.1298624086971,0,7.21609637474575,0,1.37352301438743e-05,0.287,0.000593859649122807,0,0,0.016,0,0.016,0,0.009,0.358390349695566,0,1.88169151164055,0
"LMAN1",2.61491760077111,0.001,2.04977968226489,0.001,0.404496096011849,0.002,6.83779405882253,0.001,0.294547307626975,0.002,1.76327778569933,0,4.65839436059272e-06,0.922,4.09451659451659e-05,0.402,0,0.029,0,0.025,0,0.008,0.339702122103792,0.001,0.859353154825472,0.678
"KLHDC8B",2.31394890479071,0,2.31412006163769,0,0.976911073142826,0,5.35435953398214,0,5.13776116867674,0,4.53808867434979,0,0.000108471814260395,0.564,2.52631578947368e-05,0.023,0,0.026,0,0.019,0,0.028,0.241742443471926,0,2.42202383664715,0.024
"SLC25A36",6.26562200179711,0.003,6.23791183163071,0.003,0.99977706231562,0.002,39.258019069404,0.003,12.8991846441311,0.002,3.24396464380248,0.003,1.7994376609241e-06,0.958,0,0.243,0,0.069,0,0.051,0,0.077,0.199974005290651,0.007,0.216320702631746,0.573
"MRPS25",2.13407678221441,0,2.12735702852471,0,0.919561746077723,0,4.55428371238661,0,3.08306437914048,0,14.0036056727142,0,3.65153656944991e-05,0.859,0,0.12,0,0.035,0,0.028,0,0.029,0.14054015873779,0.003,0.341447583174024,0.151
"KRT23",1.74365666012905,0.004,1.73742386337202,0.004,0.999998664152274,0.001,3.04033854841238,0.004,20.8415152029896,0.001,13.7511104656487,0.002,6.34629163453835e-05,0.454,0,0.488,0,0.049,0,0.036,0,0.034,0.362120505245414,0.002,0.674935712843397,0.07
"LRCH1",2.46654333846691,0.327,3.79052295649201,0.327,0.995953078098488,0.369,6.08383604053549,0.327,8.1640054357058,0.369,6.0761888013152,0.323,8.26379384339488e-05,0.807,0,0.59,0,0.061,0,0.055,0,0.057,0.273020738221561,0.335,2.47500068824822,0.539
"ADM",3.78741729977804,0,2.45698990029549,0,0.997673327880124,0,14.344529802658,0,9.00560557159844,0,3.61252083447078,0,7.82389287579958e-05,0.913,0.000554112554112554,0.104,0,0.027,0,0.021,0,0.023,0.18996921346711,0,1.20011487325797,0.764
"LINC01002",1.84391482331123,0,1.83983725617272,0,0.978834851627476,0,3.40002187562691,0,5.28350603023611,0,6.89848137483965,0,4.23926463900387e-05,0.485,0.000291111111111111,0.03,0,0.004,0,0.005,0,0.003,0.275626104141575,0,1.72723816234179,0.006
"PPFIBP2",2.31352110924701,0,3.74652026886899,0,0.99999994411097,0,5.35237992293149,0,25.282401902497,0,5.2010937573375,0,0.00122371209658569,0.625,1e-04,0.003,0,0.023,0,0.018,0,0.027,0.243808864745483,0,2.32921803239599,0.021
"NOLC1",3.76381318713537,0.001,2.30175622451832,0.001,0.999997089700158,0.001,14.1662897076542,0.001,19.833786308816,0.001,5.26115386058688,0.001,5.54436842814079e-05,0.793,0,0.264,0,0.027,0,0.02,0,0.033,0.219701794716699,0.001,2.80478106517867,0.194
"TNFAIP3",3.94602253082458,0,3.94292440742429,0,0.595087335696504,0,15.5710938137752,0,0.715729573636827,0,5.87116017815114,0,6.91094444049857e-05,0.35,0,0,0,0.01,0,0.008,0,0.005,0.255639755291118,0,1.21597771626521,0.019
"ADORA2A",2.38816130146465,0,2.38875260197422,0,0.998921394379194,0,5.70331440181332,0,10.2941226431119,0,14.6989592889447,0,0.000196544673521363,0.429,0.000285714285714286,0,0,0,0,0,0,0,0.291973886236307,0,1.27082439337692,0
"ZNF28",2.11186555448467,0.05,2.10792501591902,0.051,0.973746487649136,0.06,4.45997612021886,0.05,4.922965856973,0.06,3.61253872523114,0.046,4.96910844459379e-05,0.951,0.000181818181818182,0.377,0,0.07,0,0.059,0,0.072,0.37242593022121,0.062,0.473356003739249,0.917
"IFITM3",2.65684317817002,0.003,2.65636293927328,0.003,0.963457264669091,0.001,7.05881567338858,0.003,4.37260064549006,0.001,4.48695401032919,0.001,6.0445119009015e-06,0.685,0.000173913043478261,0.28,0,0.019,0,0.019,0,0.02,0.327822875772797,0.011,1.68936727441453,0.066
"PLK3",2.95229888704133,0,1.8425645623193,0,0.930189569799855,0,8.71606871842546,0,3.31136402242228,0,9.00445428393351,0,1.89756229971292e-05,0.566,0.000132699667482276,0,0,0.019,0,0.013,0,0.011,0.225677471563936,0,3.65494441317133,0.008
"KLHL42",1.84425943811381,0.005,2.94884511007533,0.005,0.919561746077723,0.002,3.40129287507187,0.005,3.08306437914048,0.002,9.4946556110263,0.005,2.00462858603938e-05,0.845,0.000113544731393702,0.473,0,0.048,0,0.033,0,0.048,0.286689804381465,0.004,0.150676008759261,0.513
"SLAMF7",2.36004676512328,0,2.36385703768325,0,0.999725277259265,0,5.56982073356884,0,12.5574995753355,0,11.540604092403,0,3.60001246600758e-07,0.953,9.52380952380952e-05,0.007,0,0.026,0,0.022,0,0.032,0.190799924572798,0,1.01092019259748,0.526
"SLC7A5",1.1696489122973,0,1.17302368350133,0,0.993839803287102,0,1.36807857803827,0,7.36368269067436,0,3.26683563305281,0,4.2848844335496e-05,0.7,0,0.734,0,0.009,0,0.008,0,0.004,0.299399489105454,0,4.15694121473877,0.129
"LPCAT1",2.51888132215836,0,2.51172031079469,0,0.999104122367825,0,6.34476311511825,0,10.6037030745711,0,8.18940552594419,0,6.52015569994474e-07,0.146,-0.000210526315789474,0,0,0.007,0,0.006,0,0.006,0.273826289231563,0,0.00187492881846446,0
"PARN",3.05489037243657,0,3.03229432747505,0,0.998625202926898,0,9.33235518760564,0,10.090283675896,0,1.46028604850968,0,0.00014613723868064,0.541,0.00108543374245891,0.117,0,0.022,0,0.019,0,0.03,0.332434152913764,0,2.68657004445339,0
"PREPL",3.39097555336764,0,3.37768071887582,0,0.99351658162332,0,11.4987152035369,0,7.27730592831663,0,6.45369494485601,0,4.46373064854264e-05,0.243,0.000111111111111111,0.004,0,0.032,0,0.022,0,0.027,0.515905307515022,0,2.89159536795402,0.008
"FAM65B",2.84912053589309,0.001,2.84713836550314,0.001,0.854919089431272,0.001,8.11748782804772,0.001,2.15661627314421,0.001,32.1511714185934,0.001,2.5731785811175e-06,0.475,8.69565217391304e-05,0.85,0,0.016,0,0.012,0,0.006,0.201363042314667,0.001,0.544898937189974,0.058
"GNLY",2.27242105198666,0.003,1.76241473183323,0.004,0.997394258087179,0.004,5.16389743751217,0.003,8.91005605571598,0.004,7.00504208144698,0.003,3.14368754971157e-05,0.496,0,0.872,0,0.061,0,0.049,0,0.067,0.261844390754008,0.007,1.34579182895628,0.256
"MAP3K8",1.77385163112465,0.118,5.80270650375955,0.117,0.992455227586404,0.027,3.1465496092436,0.118,7.02123322575166,0.027,5.85266963134818,0.114,1.67084006012482e-06,0.684,0,0.282,0,0.048,0,0.037,0,0.05,0.2357081598291,0.109,2.19783966021496,0.136
"ATP1B1",3.4584782080069,0,2.24865568663834,0,0.995618959883276,0,11.9610715152586,0,8.02775182605741,0,11.9178648040504,0,0.000787968192043643,0.372,0.00293644501443128,0.006,0,0.012,0,0.01,0,0.001,0.265648865802055,0,1.17826876317973,0.097
"MIOS",5.80543307526142,0.008,3.42506099494217,0.01,0.978834851627476,0.012,33.7030531913392,0.008,5.28350603023611,0.012,6.24472359653422,0.008,2.47828051107847e-05,0.595,0.000792929292929293,0.619,0,0.044,0,0.04,0,0.073,0.124471755771296,0.013,2.24701561311358,0.103
"SULT1B1",2.30813891677871,0.156,2.30068540875134,0.155,0.981462582258909,0.442,5.3275052591484,0.156,5.50594530321047,0.442,5.11013127675072,0.147,2.61996196580417e-05,0.889,0.000106147186147186,0.476,0,0.09,0,0.072,0,0.094,0.253772151102765,0.196,1.19986406192488,0.479
"ZCCHC6",2.48502662896805,0.237,2.47609931074228,0.238,0.744086648411251,0.149,6.1753573466803,0.237,1.32087650755903,0.149,4.94253999491249,0.23,0.000546234566047922,0.641,0.00396484392800182,0.708,0,0.039,0,0.035,0,0.047,0.292102549519512,0.243,1.65947628959589,0.054
"CLEC4E",2.95295096504628,0,2.95059320008482,0,0.989864674304883,0,8.71991940196775,0,6.52284695090878,0,11.9340640120706,0,4.76001511518304e-05,0.473,0,0.484,0,0.018,0,0.014,0,0.023,0.23878904764512,0,0.958144365316279,0.159
"IFITM1",2.18211656122447,0,3.45199326429089,0,0.985220113748592,0,4.7616326867701,0,5.88686937319517,0,4.60438234307234,0,8.96212936530637e-05,0.612,0.00196334016860333,0.122,0,0.002,0,0.002,0,0.003,0.462989310975722,0.001,1.20100117501694,0.023
"CLEC2D",3.45973257298723,0.001,2.17532745626443,0.001,0.999743653920058,0,11.9697494765888,0.001,12.7847800237812,0,11.5057973511491,0.001,2.20382999969131e-07,0.653,9.52380952380952e-05,0.002,0,0.058,0,0.043,0,0.081,0.0599575441572183,0.001,0.0663213018676542,0.043
"POLR2M",3.38181965906094,0.015,3.37317721017243,0.015,0.971826910575995,0.018,11.436704206411,0.015,4.85238661457449,0.018,25.8179689888153,0.014,7.94039594852366e-06,0.808,0,0.179,0,0.056,0,0.036,0,0.057,0.326431104820648,0.02,2.35146188758414,0.538
"MRPS33",5.1591008532469,0,5.14632308747576,0,0.998985754207678,0,26.6163216139729,0,10.396806522847,0,13.0462453259521,0,0.000114940512056444,0.458,-0.000272727272727273,0.005,0,0.008,0,0.007,0,0.006,0.334551959837391,0,3.26470936257088,0
"BRAF",3.66683451184139,0.049,3.65311345443742,0.051,0.979744132743759,0.012,13.4456753372311,0.049,5.35714285714285,0.012,0.261283034514002,0.046,3.77681604358356e-05,0.883,-2e-04,0.14,0,0.039,0,0.027,0,0.043,0.232369079901018,0.046,0.549802710554852,0.619
"CDC40",2.21333486553956,0.002,2.20777836926317,0.002,0.99028898897933,0.001,4.89885122701305,0.002,6.60463733650416,0.001,9.04279297256553,0.001,3.06478123150803e-07,0.42,0,0.004,0,0.069,0,0.053,0,0.06,0.229921646123542,0.003,0.476262121082352,0.007
"RNF19B",0.490825236029145,0.001,0.487903470337081,0.001,0.960412960428309,0.001,0.240909412323062,0.001,4.24010531679972,0.001,4.79688956854676,0.001,2.04425606152232e-07,0.937,-2e-04,0.244,0,0.006,0,0.006,0,0.01,0.313292294570751,0.001,1.81261698555935,0.673
"FAM162A",2.56622909196695,0,2.55197342255693,0,0.9952514847715,0,6.58553175245752,0,7.80321046373365,0,10.232922181429,0,2.51364052420175e-06,0.167,9.09090909090909e-05,0,0,0.001,0,0.004,0,0,0.344973044756714,0,0.951009600872763,0
"ZFP69B",2.58848097187123,0.593,1.16110703060271,0.587,0.974839980924188,0.98,6.70023374173945,0.593,4.99405469678954,0.98,1.40396494316834,0.596,4.53785987062535e-05,0.406,-1e-04,0.018,0,0.093,0,0.071,0,0.126,0.271266513939509,0.555,1.47567477011022,0.014
"SLC25A20",1.16592156511127,0,2.59018488799657,0,0.999819724709876,0,1.35937309599152,0,13.2454560896892,0,6.69665857626281,0,0.00021196192139412,0.43,0.000534021327829377,0.002,0,0.021,0,0.015,0,0.014,0.271483117094976,0,0.763154617806658,0
"FPR2",3.17084930619051,0.001,3.171744594016,0.001,0.942508881487752,0.004,10.0542853225689,0.001,3.63858926448106,0.004,6.69472815108408,0.001,0.000100223680063221,0.989,0,0.266,0,0.021,0,0.014,0,0.022,0.284168365996128,0.004,1.18142977325426,0.898
"LCP2",3.30172786149344,0,3.29900862733979,0,0.999999653626224,0,10.9014068713621,0,22.7792593850858,0,6.73052191080398,0,0.00016020232381975,0.432,0,0,0,0,0,0,0,0,0.12295460491202,0,1.77278874873191,0.014
"TMEM88",2.57799810410539,0.001,2.58665506338375,0.001,0.9952514847715,0.001,6.64607422477099,0.001,7.80321046373365,0.001,7.9215325039717,0.001,2.70353712714512e-05,0.969,0.000416666666666667,0.458,0,0.005,0,0.003,0,0.003,0.269400645728942,0.002,5.07269587713399,0.984
"C11orf31",2.78268281298489,0,2.78202375364549,0,0.998540478172441,0,7.74332363768149,0,9.7883472057075,0,4.35266896521919,0,0.00023024974161276,0.856,0.00156142167011732,0.182,0,0.011,0,0.008,0,0.005,0.211500070204966,0,0.185011823690823,0.826
"ETV5",2.08807215745119,0.389,2.07607235753158,0.383,0.998509732911916,0.383,4.36004533472287,0.389,9.78834720570749,0.383,10.5059483822792,0.39,8.58390070199015e-05,0.72,0,0.461,0,0.084,0,0.066,0,0.111,0.284607245994222,0.38,0.821972180237644,0.627
"SMCHD1",2.79212224650701,0,2.7853417308605,0,0.990344105412593,0,7.79594663943934,0,6.60463733650416,0,3.94368469003362,0,0.000195556471588732,0.97,-2e-04,0.005,0,0.002,0,0.001,0,0.001,0.219979875846301,0,1.54429007362061,0.899
"NINJ1",1.95159259514961,0,1.94190117739936,0,0.973746487649136,0,3.80871365744279,0,4.92296585697299,0,8.00122723686604,0,5.11072446650053e-05,0.905,0.00433353499919861,0,0,0.001,0,0.003,0,0.003,0.322100533080258,0,1.56802855752256,0.329
"SPACA6P",3.36262136509146,0.11,3.34896499852138,0.111,0.966302966667677,0.134,11.3072224449696,0.11,4.50713436385255,0.134,11.356036739924,0.1,3.94668741805819e-07,0.962,0.000105263157894737,0.753,0,0.058,0,0.038,0,0.052,0.322390831735299,0.139,1.94278240724742,0.492
"PTP4A3",3.30708340920168,0.001,3.30058046483148,0.001,0.999303988144987,0.002,10.936800675417,0.001,11.0236113470358,0.002,5.92550792916576,0.001,3.36051865989531e-05,0.45,0.000474414296611093,0.557,0,0.017,0,0.018,0,0.017,0.258278896814653,0.003,2.96243661556682,0.027
"LINC01000",2.43942051180205,0,2.43783730157237,0,0.999046606630039,0,5.95077243340056,0,10.5,0,10.5794381549491,0,6.62049645742475e-05,0.721,0.000105263157894737,0.022,0,0.005,0,0.006,0,0.002,0.325167245010424,0.003,1.30162975005602,0.097
